instanceID, capacity, shortageCost, simulatedSolutionValue, simulationRuns, milpSolutionValue, milpOptimalityGap, cuts, milpMaxLinearizationError, simulatedLinearizationError,cplexSolutionTimeMs, simplexIterations, exploredNodes,instance,n_items,coeff_of_var
481d8d76e31288d5d3e58f6f4b0cccdbcec5015c641d0530a471b03fa39a94d5,8228.987231305458,10.0,9980.034034279392,100000,9979.726351202116,9.926189613148604e-05,9,0.0,0.0030829862525538,168598.0,7,3,P05_UNCORRELATED,200,0.1
d097ab8adb7a68bbfd7d830396b4564203b6902994b9e7aaff302b172f71faf5,9088.341733539515,10.0,10749.00036185648,100000,10749.028539092087,9.95771783045318e-05,8,0.0,-0.0002621381957374452,159367.0,8,0,P05_UNCORRELATED,200,0.1
40f9d26e3d676ae679725d889743d104c61ce7b27ef81c9a93d1d03dac07fd15,933.3247458861342,10.0,3265.0681256560365,100000,3264.619280288496,0.0,4,0.0,0.0137468913439641,89273.0,69,34,P05_UNCORRELATED,200,0.2
9eedce8a78ab2d2dbb9a8bd346f526755ee2f40f02a130d7e265360ca4d64568,1777.6688159967152,10.0,4800.733547676732,100000,4800.523099066652,1.2185840435212109e-05,4,0.0,0.0043836761192799,93893.0,2,0,P05_UNCORRELATED,200,0.2
5db1e5549c7c9bf1f20bb672464d9bf4b4c4c68a8fbfe68ff670c4f61329e0b4,2781.2512387474967,10.0,5884.748567313646,100000,5884.397028698587,9.176348271976812e-05,11,0.0,0.0059737236185742,173300.0,86,43,P05_UNCORRELATED,200,0.2
4f783093bc112d39cbc75f90a15d9b2df6d42fa2b5e72fec6ba1e724fed5f6c2,3748.746592836205,10.0,7012.279810870996,100000,7011.452710869095,9.55566858883294e-05,5,0.0,0.0117950227915753,107227.0,4,3,P05_UNCORRELATED,200,0.2
cab19f25553389c21ed3f1b67a98e045b49cc646a9b867056100353b6cd4a47b,4564.408327991022,10.0,7190.161162488774,100000,7189.419446719677,3.453681742058358e-06,9,0.0,0.0103157043678878,158286.0,42,20,P05_UNCORRELATED,200,0.2
9d90d105fdae9d66b68bde128671fe5c87661f324c034d7079a3f678f4df42ea,5594.421581219217,10.0,7908.244642577205,100000,7907.432958613486,9.402959349217528e-05,7,0.0,0.0102637690208602,139101.0,9,3,P05_UNCORRELATED,200,0.2
4a88b26c0766084cda6929b7aac67b95a5aad4ec88527079d0bceceb11d2f66d,6110.69114528739,10.0,8815.606958353652,100000,8815.380789138924,4.4554883727966335e-05,12,0.0,0.002565554655466,176061.0,7,0,P05_UNCORRELATED,200,0.2
1b7a4913db5ba6be425199508a6ad2edef69eace646608fbe98e94d6ab722b3a,6607.878905441166,10.0,9149.011861117126,100000,9148.715206167744,7.844592853226731e-05,13,0.0,0.0032424807605948,178855.0,67,34,P05_UNCORRELATED,200,0.2
f3b3aef0f1c0941f9f56a7d4d1becce7acbd4ab4c1d4e2817c1ad477d9241bee,8228.987231305458,10.0,9932.775320200388,100000,9932.290067489475,6.715259259721941e-05,10,0.0,0.0048853688447347,167653.0,6,2,P05_UNCORRELATED,200,0.2
521bda15d2d44599824b665641e076f7282d0871ee3f2a789cedbd574140bdb4,9088.341733539515,10.0,10719.173965897984,100000,10718.813170635369,4.501760123208847e-06,9,0.0,0.0033658868095911,160013.0,3,0,P05_UNCORRELATED,200,0.2
74c5ff8fb18d91f6cf7a748de163a1bbf510161a3e234889f95299a40906ad75,2224.9587762685724,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1418111.0,1,0,P05_UNCORRELATED,500,0.1
cb18b4cc0ff61b525ae0ba590c56a6685e1b6fb11595ceba321e9072192052ae,4553.66721449218,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1417958.0,1,0,P05_UNCORRELATED,500,0.1
e181d98cf4e909f9445537651d6e81455ba2c5ae825ce51f7d2ffdabff87839e,6587.89915529402,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1398795.0,1,0,P05_UNCORRELATED,500,0.1
24638092d497fb7fbf2e737c71d2062bf8f76cb0416f33f002ebadaa3d484397,9299.966308407971,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1419959.0,1,0,P05_UNCORRELATED,500,0.1
633901ea1254618947c63c39bca00b1903034fd130f12f3a7f24a32a0527cc2e,11247.371470678978,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1419405.0,1,0,P05_UNCORRELATED,500,0.1
20e4ae28fd9f762850912fcc33f5a5c7b01366965bd944f0b243acf393fa022c,13736.724653952377,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1390567.0,1,0,P05_UNCORRELATED,500,0.1
70fe4ed0a9b2620ffa208f62a5c8bc1b5b1849a31c4d9db0d4b3451052d85c2f,16609.75342993476,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1416903.0,1,0,P05_UNCORRELATED,500,0.1
079d4f865fcc58c50f0463befdfd593eada722ecb8c39e9deee6c2fb480f47ee,19132.71134489918,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1394524.0,1,0,P05_UNCORRELATED,500,0.1
50337f0e9b0fd257a30352272c671fcb6cb617e419afbe92229abf50322d24e2,20669.894582947145,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1412037.0,1,0,P05_UNCORRELATED,500,0.1
e6f76fd9f22449f36322421ad2b661c1c6a26682eec3b9a2fbc7044d0f981a5a,22435.1930755011,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1417422.0,1,0,P05_UNCORRELATED,500,0.1
82e9f7cee496652884445bfb5a274c4a9c308b515774cffaba0633de02557170,2224.9587762685724,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1393702.0,1,0,P05_UNCORRELATED,500,0.2
bc794b568614f35e2aa53ae9921ad5f645710dbbb5b55a9f0608dc9056cd4368,4553.66721449218,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1418140.0,1,0,P05_UNCORRELATED,500,0.2
5bf407146ad3387aeefb8cdb90c3fd78099c63d8dc04ff88eecd64c2704fc5b1,6587.89915529402,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1416068.0,1,0,P05_UNCORRELATED,500,0.2
286396ba52dcd830ea13db32d470ba22ee189cf3b5bc22a701158bd9d21b5240,9299.966308407971,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1411206.0,1,0,P05_UNCORRELATED,500,0.2
e9130caf04b8a477e9206d992a6c7f1823ba7a3cf611fe79ea5e8ed63c23ff5a,11247.371470678978,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1418244.0,1,0,P05_UNCORRELATED,500,0.2
